Speaker,Language,Text,ID_unigram_coupe,ID_unigram_esidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_unigram_esidaine,IR_bigram_esidaine,IR_trigram_esidaine,IR_4gram_esidaine,SR_unigram_esidaine,SR_bigram_esidaine,SR_trigram_esidaine,SR_4gram_esidaine,phones_ID_unigram_esidaine,phones_IR_unigram_esidaine,phones_SR_unigram_esidaine,phones_ID_bigram_esidaine,phones_IR_bigram_esidaine,phones_SR_bigram_esidaine,phones_ID_trigram_esidaine,phones_IR_trigram_esidaine,phones_SR_trigram_esidaine,phones_ID_4gram_esidaine,phones_IR_4gram_esidaine,phones_SR_4gram_esidaine,sylls_ID_unigram_esidaine,sylls_IR_unigram_esidaine,sylls_SR_unigram_esidaine,sylls_ID_bigram_esidaine,sylls_IR_bigram_esidaine,sylls_SR_bigram_esidaine,sylls_ID_trigram_esidaine,sylls_IR_trigram_esidaine,sylls_SR_trigram_esidaine,sylls_ID_4gram_esidaine,sylls_IR_4gram_esidaine,sylls_SR_4gram_esidaine
CMN_F2(Yu),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.51,17.989,2.207,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F2(Yu),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.809,21.312,2.615,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F2(Yu),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.634,21.233,2.605,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F2(Yu),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.161,20.562,2.523,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F2(Yu),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.709,21.267,2.609,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F2(Yu),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.432,19.319,2.37,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.946,19.553,2.399,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.49,17.525,2.15,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.565,19.38,2.378,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.36,17.921,2.199,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.626,17.586,2.158,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.606,17.577,2.157,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.059,17.784,2.182,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.629,19.409,2.381,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.304,17.44,2.14,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,36.991,16.842,2.066,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.217,18.311,2.247,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.59,19.391,2.379,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.632,20.776,2.549,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,41.022,18.678,2.292,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F3(Ma),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.091,19.619,2.407,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.55,21.194,2.6,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.359,20.652,2.534,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.544,19.825,2.432,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.422,19.77,2.426,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.778,20.843,2.557,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.796,20.851,2.558,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.787,19.936,2.446,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.808,19.946,2.447,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.44,19.778,2.427,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.519,20.725,2.543,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.086,19.162,2.351,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.593,19.392,2.379,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.453,21.15,2.595,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,41.081,18.704,2.295,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F4(Fe),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.05,19.145,2.349,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,50.174,22.844,2.803,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,53.908,24.544,3.011,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,53.205,24.224,2.972,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,51.882,23.622,2.898,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,50.143,22.83,2.801,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,51.531,23.462,2.879,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,51.781,23.576,2.893,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,53.023,24.141,2.962,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,48.974,22.298,2.736,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.545,22.558,2.768,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,52.188,23.761,2.915,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.52,22.546,2.766,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,51.847,23.606,2.896,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,50.087,22.805,2.798,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_F6(Xu),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,52.997,24.129,2.96,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.037,21.416,2.628,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.019,19.131,2.347,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.973,20.476,2.512,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.822,20.408,2.504,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.468,21.612,2.652,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.504,21.174,2.598,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.01,20.493,2.514,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.324,20.636,2.532,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.126,20.546,2.521,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.548,19.828,2.433,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,41.503,18.896,2.318,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.954,18.647,2.288,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,48.226,21.957,2.694,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.292,20.166,2.474,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M1(Cha),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.606,21.675,2.659,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.99,22.76,2.792,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,48.317,21.999,2.699,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.978,20.934,2.568,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.811,19.492,2.391,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.283,22.439,2.753,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.26,20.607,2.528,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.0,20.488,2.514,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.993,21.396,2.625,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.761,20.38,2.5,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.124,19.634,2.409,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.586,20.755,2.546,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.77,21.75,2.668,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.489,21.166,2.597,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.503,22.539,2.765,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M2(Ye),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.25,20.147,2.472,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.776,18.11,2.222,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.319,17.446,2.141,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,36.791,16.751,2.055,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.076,17.791,2.183,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.308,19.263,2.363,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,37.338,17.0,2.086,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.802,18.577,2.279,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.655,18.055,2.215,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,36.725,16.721,2.052,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.492,18.436,2.262,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.796,17.664,2.167,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.487,19.345,2.373,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.116,18.265,2.241,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.022,17.312,2.124,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M4(Yi),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.983,20.481,2.513,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.823,18.587,2.28,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,41.882,19.069,2.34,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,41.788,19.026,2.334,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.06,21.426,2.629,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.075,20.523,2.518,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,40.91,18.626,2.285,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.361,17.921,2.199,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.91,21.358,2.62,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,39.457,17.965,2.204,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,38.44,17.502,2.147,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.547,19.827,2.433,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.982,20.936,2.569,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.974,20.932,2.568,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,43.473,19.793,2.428,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M5(Qi),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.926,20.455,2.51,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.535,19.366,2.376,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,51.028,23.233,2.85,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,48.006,21.857,2.682,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O4,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.685,22.622,2.775,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O6,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.836,21.324,2.616,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,50.838,23.146,2.84,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,O9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,48.183,21.938,2.692,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,46.596,21.215,2.603,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,44.75,20.375,2.5,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P2,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.821,20.862,2.56,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P3,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,42.502,19.351,2.374,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P8,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.363,21.565,2.646,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,P9,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,49.636,22.599,2.773,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,Q0,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,45.569,20.747,2.546,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN_M6(Na),CMN,Q1,8.69,8.633642899567581,6.96,3.9309067501260495,0.4822832591435065,0.0433434400222938,47.647,21.694,2.662,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU_aj,DEU,O1,9.3,9.274570032338996,6.08,3.451807610593126,1.3978501648805977,0.87107872315471,41.274,15.361,6.221,3.877,,,,,4.753,66.695,14.031,3.493,49.008,14.031,3.763,52.805,14.031,4.333,60.793,14.031,8.364,41.165,4.921,8.753,43.079,4.921,8.884,43.723,4.921,8.828,43.449,4.921
